benchmark,result,holes,solve,check
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_00249_008776__14840804.smt_in/mirabelle/mirabelle.log,unsat,,196,4
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_01000_038460__20588966.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_00351_012638__15659222.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_00311_010957__15333970.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_00653_024507__18288542.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_00374_013501__15968912.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_00860_033204__19548544.smt_in/mirabelle/mirabelle.log,unsat,,149,3
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_01063_040804__20834230.smt_in/mirabelle/mirabelle.log,unsat,,284,3
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_00254_009033__14913084.smt_in/mirabelle/mirabelle.log,unsat,,141,8
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_00290_010357__15144142.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_00417_015554__16470052.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_00701_026210__18523780.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_00532_020093__17369968.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_00262_009330__14991660.smt_in/mirabelle/mirabelle.log,unsat,,4891,0
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_00948_036424__20313790.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_00379_013765__16056040.smt_in/mirabelle/mirabelle.log,unsat,,108,10
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_00513_019327__17288014.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_00963_037076__20411012.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_00546_020674__17460484.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_00356_012902__15725712.smt_in/mirabelle/mirabelle.log,unsat,,167,7
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_00732_027720__18807248.smt_in/mirabelle/mirabelle.log,unsat,,150,5
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_00470_017814__17005774.smt_in/mirabelle/mirabelle.log,unsat,,108,17
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Pell/0001_Pell/prob_00493_018581__17089620.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0006_SimpleGroups/prob_00039_001149__22648122.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0006_SimpleGroups/prob_00076_002746__22889946.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0006_SimpleGroups/prob_00061_002062__22787648.smt_in/mirabelle/mirabelle.log,unsat,,107,1
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0003_GroupIsoClasses/prob_00071_002561__16901362.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0003_GroupIsoClasses/prob_00040_001311__16756340.smt_in/mirabelle/mirabelle.log,unsat,,7372,24
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0009_JordanHolder/prob_00034_001318__28715064.smt_in/mirabelle/mirabelle.log,unsat,,926,6
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0009_JordanHolder/prob_00046_002309__28805656.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00528_024729__26490366.smt_in/mirabelle/mirabelle.log,unsat,,116,2
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00482_022454__26286640.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00509_023558__26405158.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00658_030988__27323356.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00671_031673__27401392.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00161_006574__24324314.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00591_028099__26929740.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00144_005771__24193150.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00472_021742__26145742.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00716_033761__27603668.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00310_013740__25224650.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00119_004805__24073768.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00211_008805__24660566.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00417_018928__25803112.smt_in/mirabelle/mirabelle.log,unsat,,95,2
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00393_017445__25644652.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00261_011176__24894950.smt_in/mirabelle/mirabelle.log,unsat,,155,7
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00240_010152__24756898.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00297_012882__25109208.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00745_035951__27840366.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00839_042906__28519174.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00192_007926__24545870.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00701_032884__27486776.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00548_025549__26625078.smt_in/mirabelle/mirabelle.log,unsat,,69,1
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00792_039699__28165682.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00771_038133__28057012.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00407_018133__25709378.smt_in/mirabelle/mirabelle.log,unsat,,196,23
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00644_030236__27239798.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00375_016596__25557702.smt_in/mirabelle/mirabelle.log,unsat,,146,4
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00563_026369__26724088.smt_in/mirabelle/mirabelle.log,unsat,,71,1
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00856_043497__28615942.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00804_040765__28282244.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00276_012009__24994180.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00756_036963__27951276.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00027_000865__23755096.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00048_001757__23880728.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00631_029615__27156814.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00617_028958__27050308.smt_in/mirabelle/mirabelle.log,unsat,,99,2
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00439_019742__25900166.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00459_020770__26021504.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00181_007318__24447516.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00824_042067__28399684.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00576_027334__26815324.smt_in/mirabelle/mirabelle.log,unsat,,73,0
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00728_034810__27722536.smt_in/mirabelle/mirabelle.log,unsat,,290,2029
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00337_015037__25346140.smt_in/mirabelle/mirabelle.log,unsat,,274,78
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00065_002852__23988284.smt_in/mirabelle/mirabelle.log,unsat,,110,4
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0008_CompositionSeries/prob_00354_015808__25444570.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0004_SndIsomorphismGrp/prob_00058_002025__17269752.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0004_SndIsomorphismGrp/prob_00115_004676__17680920.smt_in/mirabelle/mirabelle.log,unsat,,136,10
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0004_SndIsomorphismGrp/prob_00086_003207__17416932.smt_in/mirabelle/mirabelle.log,unsat,,785,14
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0004_SndIsomorphismGrp/prob_00034_000973__17118212.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0004_SndIsomorphismGrp/prob_00178_007841__18189678.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0004_SndIsomorphismGrp/prob_00103_003921__17547340.smt_in/mirabelle/mirabelle.log,unsat,,420,11
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0004_SndIsomorphismGrp/prob_00198_008765__18331884.smt_in/mirabelle/mirabelle.log,unsat,,144,4
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0004_SndIsomorphismGrp/prob_00160_006931__18069222.smt_in/mirabelle/mirabelle.log,unsat,,119,3
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0004_SndIsomorphismGrp/prob_00126_005496__17811920.smt_in/mirabelle/mirabelle.log,unsat,,4387,49
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0004_SndIsomorphismGrp/prob_00146_006110__17947660.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0005_SubgroupsAndNormalSubgroups/prob_00288_010561__19950408.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0005_SubgroupsAndNormalSubgroups/prob_00561_025024__22100502.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0005_SubgroupsAndNormalSubgroups/prob_00257_009016__19692258.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0005_SubgroupsAndNormalSubgroups/prob_00424_017103__21031414.smt_in/mirabelle/mirabelle.log,unsat,,86,1
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0005_SubgroupsAndNormalSubgroups/prob_00462_020147__21501082.smt_in/mirabelle/mirabelle.log,unsat,,79,1
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0005_SubgroupsAndNormalSubgroups/prob_00608_027715__22484434.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0005_SubgroupsAndNormalSubgroups/prob_00454_019458__21392098.smt_in/mirabelle/mirabelle.log,unsat,,142,7
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0005_SubgroupsAndNormalSubgroups/prob_00128_004163__19009672.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0005_SubgroupsAndNormalSubgroups/prob_00195_006708__19416954.smt_in/mirabelle/mirabelle.log,unsat,,224,20
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0005_SubgroupsAndNormalSubgroups/prob_00371_014938__20639846.smt_in/mirabelle/mirabelle.log,unsat,,3106,8
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0005_SubgroupsAndNormalSubgroups/prob_00034_000953__18479706.smt_in/mirabelle/mirabelle.log,unsat,,110,5
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0005_SubgroupsAndNormalSubgroups/prob_00546_023824__21937492.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0005_SubgroupsAndNormalSubgroups/prob_00517_022384__21810704.smt_in/mirabelle/mirabelle.log,unsat,,115,13
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0005_SubgroupsAndNormalSubgroups/prob_00162_005217__19141154.smt_in/mirabelle/mirabelle.log,unsat,,140,2
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0005_SubgroupsAndNormalSubgroups/prob_00317_012271__20244728.smt_in/mirabelle/mirabelle.log,unsat,,905,23
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0005_SubgroupsAndNormalSubgroups/prob_00273_009752__19812622.smt_in/mirabelle/mirabelle.log,unsat,,200,5
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0005_SubgroupsAndNormalSubgroups/prob_00406_016320__20905494.smt_in/mirabelle/mirabelle.log,unsat,,136,9
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0005_SubgroupsAndNormalSubgroups/prob_00591_026929__22363890.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0005_SubgroupsAndNormalSubgroups/prob_00086_002690__18729118.smt_in/mirabelle/mirabelle.log,unsat,,47268,102
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Jordan_Hoelder/0005_SubgroupsAndNormalSubgroups/prob_00574_025886__22251550.smt_in/mirabelle/mirabelle.log,unsat,,145,5
